Energy,Thickness,A,x0,Count
107.0,9.0,,12.427122430269105,3385.0
107.0,9.5,,11.714797170460264,3290.0
108.0,6.5,,13.604358883679817,3375.0
107.0,10.0,,11.068333810861482,3259.0
108.0,7.0,,13.132350869757635,3498.0
108.0,7.5,,12.699984686807412,3570.0
108.0,8.0,,12.353413930531667,3570.0
109.0,5.0,,14.010323580087634,2795.0
108.0,8.5,,12.062259074124482,3517.0
109.0,5.5,,14.743931280360467,3032.0
108.0,9.0,,12.180379080798852,3424.0
109.0,6.0,,13.420114270518466,3306.0
108.0,9.5,,11.564292290976216,3337.0
109.0,6.5,,13.641121860428656,3506.0
108.0,10.0,,11.810608183012894,3290.0
109.0,7.0,,13.092714988379912,3487.0
109.0,7.5,,12.500985780732432,3578.0
109.0,8.0,,12.150978814103258,3565.0
110.0,5.0,,14.57435932738398,2826.0
109.0,8.5,,12.472232627189287,3593.0
110.0,5.5,,14.59683632277012,3164.0
109.0,9.0,,12.472853538790826,3506.0
110.0,6.0,,14.064129879291446,3308.0
109.0,9.5,,11.86038335221122,3401.0
110.0,6.5,,13.38841488941136,3594.0
109.0,10.0,,11.29665209692895,3312.0
110.0,7.0,,12.895698533114505,3663.0
110.0,7.5,,12.981862747356711,3625.0
110.0,8.0,,12.10443766797352,3602.0
111.0,5.0,,14.445498543289938,2849.0
110.0,8.5,,12.861967313464271,3603.0
111.0,5.5,,14.5569130623433,3092.0
110.0,9.0,,12.677471863463111,3595.0
111.0,6.0,,14.31835379328441,3380.0
110.0,9.5,,12.31401089291333,3512.0
111.0,6.5,,13.367265317104126,3570.0
110.0,10.0,,11.596918258418604,3428.0
111.0,7.0,,13.127186836494884,3684.0
111.0,7.5,,12.829780971981258,3749.0
111.0,8.0,,12.69728740363358,3762.0
112.0,5.0,,13.879090385024243,2977.0
111.0,8.5,,12.72301528096744,3701.0
112.0,5.5,,14.482781373469525,3241.0
111.0,9.0,,12.406553111480948,3637.0
112.0,6.0,,14.556319239961152,3503.0
111.0,9.5,,12.044974008472073,3658.0
112.0,6.5,,13.120175114582704,3557.0
111.0,10.0,,11.734475947121831,3478.0
112.0,7.0,,13.646152280683385,3765.0
112.0,7.5,,13.73753323196364,3830.0
112.0,8.0,,12.80965436800115,3808.0
113.0,5.0,,14.593417489340526,2963.0
112.0,8.5,,12.729028869072256,3734.0
113.0,5.5,,14.774149522508877,3193.0
112.0,9.0,,12.299517852399832,3742.0
113.0,6.0,,14.609188579690956,3570.0
112.0,9.5,,11.696989851804144,3621.0
113.0,6.5,,13.723020780502734,3677.0
112.0,10.0,,11.70082724307067,3580.0
113.0,7.0,,13.784173000626913,3702.0
113.0,7.5,,12.99711859307921,3759.0
113.0,8.0,,12.62866212272288,3888.0
114.0,5.0,,14.46496077240413,3019.0
113.0,8.5,,12.941741764787375,3843.0
114.0,5.5,,14.815656323685706,3266.0
113.0,9.0,,12.68698446745589,3767.0
114.0,6.0,,14.44391132911873,3550.0
113.0,9.5,,12.47246356820136,3611.0
114.0,6.5,,14.076307886301896,3760.0
113.0,10.0,,11.766991514865246,3537.0
114.0,7.0,,13.449826103771214,3828.0
114.0,7.5,,13.227868407308533,3794.0
114.0,8.0,,12.738054694230236,3936.0
115.0,5.0,,14.264610686567908,3031.0
114.0,8.5,,13.173231467780733,3881.0
115.0,5.5,,14.160402404829073,3258.0
114.0,9.0,,12.834086910675037,3855.0
115.0,6.0,,14.364515973349596,3484.0
114.0,9.5,,12.325434633640873,3757.0
115.0,6.5,,13.877795176438704,3727.0
114.0,10.0,,11.95315366600302,3644.0
115.0,7.0,,13.997256822619065,3900.0
115.0,7.5,,12.948397561823446,3902.0
115.0,8.0,,12.323882916859604,3993.0
116.0,5.0,,14.332714857039829,3067.0
115.0,8.5,,12.630373003676192,3959.0
116.0,5.5,,14.001126798710905,3319.0
115.0,9.0,,12.94965186991666,3851.0
116.0,6.0,,13.677362145527407,3561.0
115.0,9.5,,12.338046515626337,3780.0
116.0,6.5,,14.015865310215544,3686.0
115.0,10.0,,12.073931993381072,3743.0
116.0,7.0,,13.47773679893506,4007.0
116.0,7.5,,13.24877268044739,3925.0
116.0,8.0,,12.702258624920727,3961.0
117.0,5.0,,14.522473491246192,3060.0
116.0,8.5,,13.030387352001975,4031.0
117.0,5.5,,14.35496391694564,3357.0
116.0,9.0,,12.403067847129362,3943.0
117.0,6.0,,14.389680578274575,3620.0
116.0,9.5,,11.848364947445212,3829.0
117.0,6.5,,13.678383259997512,3788.0
116.0,10.0,,12.062550306821093,3762.0
117.0,7.0,,14.60152731930992,3982.0
117.0,7.5,,13.33908873377768,3952.0
117.0,8.0,,12.437091478723463,4107.0
118.0,5.0,,15.479233141825675,3095.0
117.0,8.5,,13.163533598554244,4025.0
118.0,5.5,,14.734176834131366,3320.0
117.0,9.0,,12.58215202142857,4038.0
118.0,6.0,,14.560226708448011,3693.0
117.0,9.5,,12.708909590714384,3949.0
118.0,6.5,,13.488581054005948,3826.0
117.0,10.0,,11.85072360265166,3833.0
118.0,7.0,,14.05846391161461,3988.0
118.0,7.5,,12.973541768779224,4089.0
118.0,8.0,,12.953704803349453,4108.0
119.0,5.0,,14.665299304722438,3160.0
118.0,8.5,,13.212395122916597,4074.0
118.0,9.0,,12.341460682918008,4065.0
119.0,5.5,,14.694749050231616,3412.0
119.0,6.0,,14.646339500429251,3761.0
118.0,9.5,,12.715694605550707,4004.0
119.0,6.5,,13.82750548485223,3936.0
118.0,10.0,,12.3393624839405,3883.0
119.0,7.0,,13.769838653529945,4092.0
119.0,7.5,,13.716529609911955,4169.0
119.0,8.0,,13.202737184793708,4241.0
119.0,8.5,,13.310309081495634,4232.0
120.0,5.0,,14.812429911274716,3204.0
120.0,5.5,,14.692233349163388,3455.0
119.0,9.0,,12.222471888229174,4163.0
120.0,6.0,,14.593094108437649,3727.0
119.0,9.5,,12.696092570214333,4042.0
120.0,6.5,,14.024450379960411,4004.0
119.0,10.0,,12.038271458367236,3926.0
120.0,7.0,,13.993100844951638,4207.0
120.0,7.5,,13.906748621042244,4225.0
120.0,8.0,,13.31564079519914,4353.0
121.0,5.0,,14.779001994676644,3169.0
120.0,8.5,,12.833828244485932,4313.0
121.0,5.5,,14.847385697812497,3549.0
120.0,9.0,,12.516300263014358,4195.0
121.0,6.0,,15.235777705410468,3760.0
120.0,9.5,,12.916696773720169,4049.0
121.0,6.5,,14.485479247857914,4026.0
120.0,10.0,,12.318643260427004,4005.0
121.0,7.0,,13.97433436840032,4304.0
121.0,7.5,,13.405456959782494,4289.0
121.0,8.0,,13.102609093929708,4374.0
122.0,5.0,,15.006676607296962,3259.0
121.0,8.5,,12.503283393969165,4418.0
122.0,5.5,,15.111502370579512,3526.0
121.0,9.0,,12.914422923007566,4309.0
122.0,6.0,,15.193156755681493,3846.0
121.0,9.5,,12.330993000288908,4207.0
122.0,6.5,,14.797662538866298,4087.0
121.0,10.0,,12.114214514026475,3999.0
122.0,7.0,,13.710342135179904,4279.0
122.0,7.5,,13.48101170531168,4383.0
122.0,8.0,,13.652909498859591,4455.0
123.0,5.0,,15.175000292742215,3298.0
122.0,8.5,,13.317544056669252,4422.0
123.0,5.5,,14.815264252487022,3548.0
122.0,9.0,,12.779984197222284,4349.0
123.0,6.0,,14.801113905115518,3835.0
122.0,9.5,,12.781492392927309,4289.0
123.0,6.5,,14.054114042307685,4124.0
122.0,10.0,,12.231623017437895,4158.0
123.0,7.0,,13.80355909463742,4258.0
123.0,7.5,,13.601249208992384,4239.0
123.0,8.0,,13.251816973548372,4536.0
124.0,5.0,,15.434140926202671,3336.0
123.0,8.5,,12.858856306967844,4450.0
123.0,9.0,,13.14766385976292,4423.0
124.0,5.5,,14.819850442434465,3607.0
124.0,6.0,,15.02744087184207,3918.0
123.0,9.5,,12.479468554863027,4332.0
124.0,6.5,,13.860379889380146,4150.0
123.0,10.0,,12.258989433241265,4167.0
124.0,7.0,,13.622549263141348,4333.0
124.0,7.5,,13.220673226723566,4364.0
124.0,8.0,,13.408362405880933,4456.0
124.0,8.5,,13.383069650992546,4505.0
125.0,5.0,,15.315699568756342,3383.0
125.0,5.5,,15.248235482103835,3688.0
124.0,9.0,,12.843715308720606,4460.0
125.0,6.0,,15.202190479985696,3945.0
124.0,9.5,,12.65757081216952,4370.0
125.0,6.5,,14.5421971025519,4280.0
124.0,10.0,,12.23932107860747,4240.0
125.0,7.0,,13.6063743440053,4444.0
125.0,7.5,,13.518530566742232,4407.0
125.0,8.0,,13.696104689180254,4513.0
125.0,8.5,,13.08039865667756,4564.0
126.0,5.0,,15.716474754947116,3426.0
126.0,5.5,,15.040415675208337,3661.0
125.0,9.0,,13.65414987533048,4522.0
125.0,9.5,,13.161268777440878,4370.0
126.0,6.0,,15.185802841265232,3960.0
126.0,6.5,,14.329664220522217,4202.0
125.0,10.0,,12.138382562660544,4302.0
126.0,7.0,,14.563201379395949,4440.0
126.0,7.5,,13.90572280113281,4453.0
126.0,8.0,,13.336127127674915,4559.0
126.0,8.5,,13.670401490509953,4388.0
127.0,5.0,,15.27551288132569,3383.0
126.0,9.0,,13.476888922823925,4446.0
127.0,5.5,,15.062465536292432,3718.0
126.0,9.5,,13.25257680425592,4355.0
127.0,6.0,,15.60378671837802,3977.0
126.0,10.0,,12.303634803394491,4366.0
127.0,6.5,,14.223178752684806,4311.0
127.0,7.0,,14.432989560647531,4513.0
127.0,7.5,,13.98757134297057,4516.0
127.0,8.0,,13.467093699720904,4593.0
127.0,8.5,,13.482861496901876,4514.0
128.0,5.0,,15.831742224302715,3379.0
127.0,9.0,,13.279574380342934,4659.0
128.0,5.5,,15.72817735797603,3709.0
127.0,9.5,,13.204579978069171,4498.0
128.0,6.0,,15.449269024423243,4090.0
127.0,10.0,,12.76615790144919,4426.0
128.0,6.5,,14.76423191996144,4358.0
128.0,7.0,,14.25112789770209,4548.0
128.0,7.5,,14.051874339259385,4621.0
128.0,8.0,,14.161697976920063,4634.0
128.0,8.5,,13.05543693898487,4597.0
129.0,5.0,,15.599922305321618,3469.0
128.0,9.0,,13.062104407439254,4568.0
129.0,5.5,,15.276917364122156,3789.0
128.0,9.5,,12.415036978624189,4587.0
129.0,6.0,,14.943403813456804,4107.0
128.0,10.0,,12.400802652154988,4434.0
129.0,6.5,,14.730816262748032,4331.0
129.0,7.0,,14.386798065787666,4561.0
129.0,7.5,,13.837253252178936,4722.0
129.0,8.0,,14.097131095748349,4779.0
129.0,8.5,,13.10582132619689,4758.0
130.0,5.0,,15.765531254183568,3501.0
129.0,9.0,,12.86060697983155,4648.0
130.0,5.5,,14.924853387780509,3848.0
129.0,9.5,,12.517961005275192,4579.0
130.0,6.0,,15.16468850141773,4180.0
129.0,10.0,,12.699607983789509,4457.0
130.0,6.5,,14.766066638004755,4343.0
130.0,7.0,,14.520926013654217,4773.0
130.0,7.5,,13.85270704157812,4812.0
130.0,8.0,,13.79617590438954,4880.0
130.0,8.5,,13.008835589064091,4822.0
131.0,5.0,,16.032790581675627,3467.0
130.0,9.0,,12.849704429167026,4746.0
131.0,5.5,,15.306676124320813,3903.0
130.0,9.5,,12.880284457233188,4679.0
131.0,6.0,,14.59803666795176,4209.0
130.0,10.0,,12.65365108442169,4565.0
131.0,6.5,,14.87439431135058,4467.0
131.0,7.0,,14.49519204311797,4764.0
131.0,7.5,,14.283098995912576,4748.0
131.0,8.0,,13.90041799349334,4956.0
131.0,8.5,,13.381246879437136,4850.0
132.0,5.0,,16.151813766143672,3505.0
131.0,9.0,,13.283796936974031,4813.0
132.0,5.5,,15.25127040332436,3959.0
131.0,9.5,,12.928640550530316,4691.0
132.0,6.0,,14.368481326946736,4317.0
131.0,10.0,,12.918849368605828,4674.0
132.0,6.5,,14.683318123490428,4537.0
132.0,7.0,,14.595617651101952,4772.0
132.0,7.5,,14.395004764550794,4838.0
132.0,8.0,,14.007701880382353,5011.0
132.0,8.5,,13.597029268285045,4808.0
133.0,5.0,,15.6353362720381,3490.0
132.0,9.0,,13.293840346562405,4770.0
133.0,5.5,,15.019383308715918,3990.0
132.0,9.5,,12.74005715732198,4820.0
133.0,6.0,,14.53618505575234,4391.0
132.0,10.0,,13.138069525235489,4712.0
133.0,6.5,,14.804470079759,4551.0
133.0,7.0,,15.163091633229964,4804.0
133.0,7.5,,14.16556550819506,4849.0
133.0,8.0,,14.374675060930224,5060.0
133.0,8.5,,14.042741879174496,4897.0
134.0,5.0,,15.624174112463368,3657.0
133.0,9.0,,13.686586954193452,4936.0
134.0,5.5,,15.166583866748478,3938.0
133.0,9.5,,13.212035978617518,4941.0
134.0,6.0,,15.149221350871503,4439.0
133.0,10.0,,13.134629698018136,4753.0
134.0,6.5,,14.542786909540066,4610.0
134.0,7.0,,15.193953277739489,4908.0
134.0,7.5,,14.584395037634884,4943.0
134.0,8.0,,14.092214762818708,5110.0
134.0,8.5,,13.523234420203384,4894.0
135.0,5.0,,15.59687141312194,3710.0
134.0,9.0,,13.514212575406464,5021.0
135.0,5.5,,15.141881119249932,4057.0
134.0,9.5,,12.980929020665927,4995.0
135.0,6.0,,15.214969873762069,4454.0
134.0,10.0,,12.83579330810194,4847.0
135.0,6.5,,14.829584093657616,4652.0
135.0,7.0,,15.459195374881135,4893.0
135.0,7.5,,14.895066489497369,5040.0
135.0,8.0,,14.063998561483386,5159.0
135.0,8.5,,13.910367568963885,5021.0
136.0,5.0,,15.902012721423562,3684.0
135.0,9.0,,13.735996726670953,5038.0
136.0,5.5,,15.65534114587154,4109.0
135.0,9.5,,13.21955836404886,5012.0
136.0,6.0,,14.4976764883224,4558.0
135.0,10.0,,12.959756086010476,5046.0
136.0,6.5,,15.14047755427196,4647.0
136.0,7.0,,15.628691455041416,4994.0
136.0,7.5,,15.025092774832812,5196.0
136.0,8.0,,14.528876828556854,5159.0
136.0,8.5,,14.11083167902346,5084.0
137.0,5.0,,15.19899730825512,3738.0
136.0,9.0,,13.5495969542557,5137.0
137.0,5.5,,15.676142897720185,4188.0
136.0,9.5,,13.650043001967022,5129.0
137.0,6.0,,15.001598140845465,4499.0
136.0,10.0,,12.447839708402302,5079.0
137.0,6.5,,15.400421103877736,4681.0
137.0,7.0,,15.385717454299384,4946.0
137.0,7.5,,14.425305182118445,5176.0
137.0,8.0,,13.823578539450091,5184.0
137.0,8.5,,13.503557518251226,5145.0
138.0,5.0,,15.530261623585936,3793.0
137.0,9.0,,13.73647327780508,5123.0
138.0,5.5,,15.34138796085464,4169.0
137.0,9.5,,13.431210637037765,5119.0
138.0,6.0,,15.518381091577291,4498.0
137.0,10.0,,13.015407441374968,5122.0
138.0,6.5,,15.413444030345552,4703.0
138.0,7.0,,14.919952371842964,4989.0
138.0,7.5,,14.719636101971275,5112.0
138.0,8.0,,14.544524226694012,5291.0
138.0,8.5,,13.822912098815443,5128.0
139.0,5.0,,16.276301155823198,3723.0
138.0,9.0,,13.982165930152592,5208.0
139.0,5.5,,15.949208234156476,4204.0
138.0,9.5,,13.871419180457645,5216.0
139.0,6.0,,16.01902505339196,4564.0
138.0,10.0,,13.091354666288302,5080.0
139.0,6.5,,15.653436725157045,4771.0
139.0,7.0,,15.13359001017987,5103.0
139.0,7.5,,15.094783921865387,5173.0
139.0,8.0,,14.412298661796632,5271.0
139.0,8.5,,14.133386271835178,5236.0
140.0,5.0,,15.562168765091265,3788.0
139.0,9.0,,13.95794364312385,5272.0
140.0,5.5,,15.385362997502824,4236.0
139.0,9.5,,13.337935749902744,5248.0
140.0,6.0,,15.39762281812434,4669.0
139.0,10.0,,13.441805469167106,5136.0
140.0,6.5,,15.264149971974604,4793.0
140.0,7.0,,14.737881431870363,5096.0
140.0,7.5,,14.707082730823483,5196.0
140.0,8.0,,14.246709982091426,5350.0
140.0,8.5,,13.904315221002806,5215.0
141.0,5.0,,15.89162752334566,3792.0
140.0,9.0,,13.84551326124351,5302.0
141.0,5.5,,15.974628394327562,4342.0
140.0,9.5,,13.517625412511888,5259.0
141.0,6.0,,15.163198821892191,4660.0
140.0,10.0,,13.159441749734109,5258.0
141.0,6.5,,15.19406711501498,4820.0
141.0,7.0,,15.030577365963383,5196.0
141.0,7.5,,13.990401529910049,5298.0
141.0,8.0,,14.070551003899146,5376.0
141.0,8.5,,14.07738656410533,5309.0
142.0,5.0,,16.014568270300913,3815.0
141.0,9.0,,13.628271427242993,5352.0
142.0,5.5,,15.518507114821842,4332.0
141.0,9.5,,13.6661015966482,5336.0
142.0,6.0,,15.444363257332837,4559.0
141.0,10.0,,12.855740341355716,5391.0
142.0,6.5,,15.43153266674062,4887.0
142.0,7.0,,14.385744873094136,5232.0
142.0,7.5,,14.59604042570682,5379.0
142.0,8.0,,13.81979925039598,5477.0
142.0,8.5,,13.06541050548829,5384.0
143.0,5.0,,16.24416000717361,3850.0
142.0,9.0,,13.76642445194839,5400.0
143.0,5.5,,15.677717947580428,4407.0
142.0,9.5,,13.484037582730885,5364.0
143.0,6.0,,15.271872589572766,4642.0
142.0,10.0,,12.80566083932866,5346.0
143.0,6.5,,15.208192382754318,5001.0
143.0,7.0,,14.866383568112171,5205.0
143.0,7.5,,14.133254625908338,5441.0
143.0,8.0,,14.024365264211829,5466.0
143.0,8.5,,13.806772551260645,5398.0
144.0,5.0,,16.471396923157403,3909.0
143.0,9.0,,13.439706635106416,5429.0
144.0,5.5,,15.5660254943992,4411.0
143.0,9.5,,13.376230072490587,5486.0
144.0,6.0,,15.45171772313321,4631.0
143.0,10.0,,13.23957973423484,5246.0
144.0,6.5,,15.226102417096843,4970.0
144.0,7.0,,14.894536180898948,5187.0
144.0,7.5,,14.524899520858929,5480.0
144.0,8.0,,13.997049923112176,5544.0
144.0,8.5,,13.836646422204945,5459.0
145.0,5.0,,16.516798419737675,3920.0
144.0,9.0,,13.440055785528925,5442.0
145.0,5.5,,15.90195553975358,4459.0
144.0,9.5,,13.14339851631284,5551.0
145.0,6.0,,15.519982392596171,4739.0
144.0,10.0,,13.181399078850127,5357.0
145.0,6.5,,15.696517106537446,4994.0
145.0,7.0,,15.694968099723337,5309.0
145.0,7.5,,14.188241804102272,5584.0
145.0,8.0,,14.033380769206708,5541.0
145.0,8.5,,14.046160601629577,5525.0
146.0,5.0,,16.351333589280227,3938.0
145.0,9.0,,13.70529085574314,5487.0
146.0,5.5,,16.076630937098674,4517.0
145.0,9.5,,13.369947044010448,5576.0
146.0,6.0,,15.610137562253712,4729.0
145.0,10.0,,13.278399009643543,5572.0
146.0,6.5,,15.833235334811633,5089.0
146.0,7.0,,15.723195100423172,5347.0
146.0,7.5,,14.567861430663704,5584.0
146.0,8.0,,14.317550739065624,5625.0
146.0,8.5,,13.932198388831155,5708.0
147.0,5.0,,16.306990279266646,3966.0
146.0,9.0,,13.817101305467345,5702.0
147.0,5.5,,15.796375997141263,4574.0
146.0,9.5,,13.306724093557044,5583.0
147.0,6.0,,15.485474718455489,4772.0
146.0,10.0,,13.484995432627798,5608.0
147.0,6.5,,15.867426044517828,5087.0
147.0,7.0,,15.338752837497967,5376.0
147.0,7.5,,15.024960337817264,5507.0
147.0,8.0,,14.355381340220504,5781.0
147.0,8.5,,14.020988041013332,5641.0
147.0,9.0,,13.933538190603702,5702.0
148.0,5.0,,16.587620810429033,3975.0
148.0,5.5,,15.730422664720663,4537.0
147.0,9.5,,13.9351101447568,5514.0
148.0,6.0,,15.640191897249094,4777.0
147.0,10.0,,13.26213299326843,5546.0
148.0,6.5,,15.945464609432008,5081.0
148.0,7.0,,15.133428324886872,5452.0
148.0,7.5,,14.587221454728796,5627.0
148.0,8.0,,14.559154773514988,5675.0
148.0,8.5,,14.54471969099056,5691.0
149.0,5.0,,16.41458154638199,4068.0
148.0,9.0,,14.323113247772156,5691.0
149.0,5.5,,16.167931016831258,4627.0
148.0,9.5,,13.956107098520508,5718.0
149.0,6.0,,16.313350500067404,4842.0
148.0,10.0,,13.38764091864181,5648.0
149.0,6.5,,15.99248278879323,5204.0
149.0,7.0,,15.03547589327829,5492.0
149.0,7.5,,14.82856861303545,5603.0
149.0,8.0,,14.217663865900134,5812.0
149.0,8.5,,14.448406059909871,5704.0
149.0,9.0,,14.23275123622528,5837.0
150.0,5.0,,17.047774916430615,4089.0
150.0,5.5,,16.57237812050836,4667.0
149.0,9.5,,13.515967588470176,5837.0
150.0,6.0,,16.355422285088807,4953.0
149.0,10.0,,13.544213242317324,5704.0
150.0,6.5,,15.63215150168309,5256.0
150.0,7.0,,15.09422740872068,5595.0
150.0,7.5,,14.98290931412686,5653.0
150.0,8.0,,14.475259315839962,5859.0
150.0,8.5,,14.11126529319458,5776.0
150.0,9.0,,14.245635611541012,5926.0
150.0,9.5,,13.231971037833434,5910.0
150.0,10.0,,13.55193511853944,5798.0
